,x_values,# of Var,ssr,r^2,r^2adj,AIC,BIC
64,"Index(['MgO', 'SiO2', 'L/S'], dtype='object')",3,0.3159993884959255,0.17871026992783734,0.07604905366881698,-37.46931960355205,-33.581809005539064
65,"Index(['MgO', 'SiO2', 'run_number'], dtype='object')",3,0.3082241673415232,0.19891824980256045,0.09878303102788055,-38.141969095810964,-34.25445849779798
66,"Index(['MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.3191270021194853,0.17058152967650442,0.06690422088606751,-37.20340008993628,-33.31588949192329
67,"Index(['MgO', 'P2O5', 'L/S'], dtype='object')",3,0.3179979739544296,0.17351590002872563,0.07020538753231631,-37.299091809802604,-33.41158121178962
68,"Index(['MgO', 'P2O5', 'run_number'], dtype='object')",3,0.3123519508228978,0.1881900449242203,0.08671380053974787,-37.78278093369849,-33.8952703356855
69,"Index(['MgO', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.32424325363657486,0.15728427347783946,0.05194480766256937,-36.77396866461207,-32.88645806659908
70,"Index(['MgO', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.31571468724483653,0.1794502150738423,0.07688149195807259,-37.493656355240944,-33.60614575722796
71,"Index(['MgO', 'L/S', 'run_number'], dtype='object')",3,0.31542241344902966,0.1802098414389689,0.07773607161884,-37.518663261164306,-33.63115266315132
72,"Index(['Al2O3', 'SiO2', 'P2O5'], dtype='object')",3,0.3212681932901793,0.16501652422829016,0.06064358975682649,-37.02284790135704,-33.13533730334405
73,"Index(['Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",3,0.32952071891585455,0.14356801897711047,0.036514021349249304,-36.33804786212556,-32.450537264112576
74,"Index(['Al2O3', 'SiO2', 'L/S'], dtype='object')",3,0.3120580288402149,0.18895395496521405,0.08757319933586583,-37.80819979110643,-33.920689193093445
75,"Index(['Al2O3', 'SiO2', 'run_number'], dtype='object')",3,0.30867224084265377,0.1977536963945694,0.09747290844389056,-38.102746994668834,-34.21523639665585
76,"Index(['Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.3184104965537913,0.17244374423788367,0.06899921226761907,-37.2640887818453,-33.376578183832315
77,"Index(['Al2O3', 'P2O5', 'L/S'], dtype='object')",3,0.3153657194764035,0.1803571903870047,0.0779018391853803,-37.523516672904705,-33.63600607489172
78,"Index(['Al2O3', 'P2O5', 'run_number'], dtype='object')",3,0.30956624532841154,0.19543015802860586,0.09485892778218163,-38.024660177105076,-34.13714957909209
79,"Index(['Al2O3', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.3205013370566178,0.16700960134170995,0.06288580150942369,-37.08737302192263,-33.19986242390964
80,"Index(['Al2O3', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.3121102763624104,0.18881816244483884,0.08742043275044376,-37.803679590093935,-33.91616899208095
81,"Index(['Al2O3', 'L/S', 'run_number'], dtype='object')",3,0.31025233421799486,0.19364699711296796,0.0928528717520889,-37.96488653302326,-34.077375935010274
82,"Index(['SiO2', 'P2O5', 'Concentration(mM)'], dtype='object')",3,0.3192857658517584,0.17016889905894395,0.06644001144131195,-37.189971095170506,-33.30246049715752
83,"Index(['SiO2', 'P2O5', 'L/S'], dtype='object')",3,0.31424551186114585,0.18326863592599385,0.08117721541674305,-37.61959385838516,-33.73208326037217
84,"Index(['SiO2', 'P2O5', 'run_number'], dtype='object')",3,0.3066312159399858,0.2030583673920714,0.10344066331608026,-38.281871210161626,-34.39436061214864
85,"Index(['SiO2', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.3182464673134876,0.1728700600327785,0.06947881753687579,-37.27800142189338,-33.39049082388039
86,"Index(['SiO2', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.3088480918023848,0.19729665567706078,0.09695873763669338,-38.08736944095901,-34.19985884294602
87,"Index(['SiO2', 'L/S', 'run_number'], dtype='object')",3,0.3031549924422856,0.2120931527810106,0.1136047968786369,-38.58971369629411,-34.702203098281124
88,"Index(['P2O5', 'Concentration(mM)', 'L/S'], dtype='object')",3,0.3179201845627433,0.17371807645952375,0.07043283601696426,-37.305697419527306,-33.41818682151432
89,"Index(['P2O5', 'Concentration(mM)', 'run_number'], dtype='object')",3,0.3119811605603589,0.18915373740502983,0.08779795458065853,-37.81485143607314,-33.927340838060154
90,"Index(['P2O5', 'L/S', 'run_number'], dtype='object')",3,0.3123370952368661,0.18822865493641083,0.08675723680346215,-37.784065095236016,-33.89655449722303
91,"Index(['Concentration(mM)', 'L/S', 'run_number'], dtype='object')",3,0.3150479128884279,0.18118317707038412,0.07883107420418212,-37.55073936658303,-33.66322876857004
92,"Index(['const', 'MgO', 'Al2O3', 'SiO2'], dtype='object')",4,0.3215598093178718,0.03172505814076054,-0.09457167340609662,-34.99835104292562,-29.815003578908303
93,"Index(['const', 'MgO', 'Al2O3', 'P2O5'], dtype='object')",4,0.3192182161044402,0.03877602025385296,-0.08660102058260088,-35.195683959102254,-30.012336495084938
94,"Index(['const', 'MgO', 'Al2O3', 'Concentration(mM)'], dtype='object')",4,0.3253316340056571,0.020367409502966116,-0.10741075447490789,-34.683490113104256,-29.50014264908694
95,"Index(['const', 'MgO', 'Al2O3', 'L/S'], dtype='object')",4,0.31806568212068664,0.0422465092383969,-0.08267785912181203,-35.29334357854184,-30.10999611452452
96,"Index(['const', 'MgO', 'Al2O3', 'run_number'], dtype='object')",4,0.3124047972344074,0.059292460956559156,-0.06340852239693295,-35.77821322596712,-30.594865761949805
97,"Index(['const', 'MgO', 'SiO2', 'P2O5'], dtype='object')",4,0.3191232672977311,0.0390619283419652,-0.08627782013516971,-35.20371607942252,-30.020368615405204
98,"Index(['const', 'MgO', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.3273044675434397,0.014426849694989419,-0.11412616991001179,-34.52025468178286,-29.336907217765543
99,"Index(['const', 'MgO', 'SiO2', 'L/S'], dtype='object')",4,0.3144180723347165,0.05323012426456464,-0.07026159865744863,-35.604771517722995,-30.421424053705678
100,"Index(['const', 'MgO', 'SiO2', 'run_number'], dtype='object')",4,0.3082173022263268,0.07190176836374484,-0.04915452271924492,-36.14257047686482,-30.959223012847502
101,"Index(['const', 'MgO', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.31641572166842896,0.047214839591524393,-0.07706148567914628,-35.433770176914905,-30.25042271289759
102,"Index(['const', 'MgO', 'P2O5', 'L/S'], dtype='object')",4,0.3047860184946995,0.08223398638188562,-0.03747462409004232,-36.444838426222276,-31.26149096220496
103,"Index(['const', 'MgO', 'P2O5', 'run_number'], dtype='object')",4,0.30272550923452524,0.08843855370119069,-0.030460765381262522,-36.62799203177346,-31.444644567756143
104,"Index(['const', 'MgO', 'Concentration(mM)', 'L/S'], dtype='object')",4,0.3202462653288317,0.03568037747098218,-0.09010044285888963,-35.10886958933352,-29.925522125316206
105,"Index(['const', 'MgO', 'Concentration(mM)', 'run_number'], dtype='object')",4,0.3119495298186917,0.06066335376625964,-0.06185881748161948,-35.81758901586821,-30.63424155185089
106,"Index(['const', 'MgO', 'L/S', 'run_number'], dtype='object')",4,0.3012583107365691,0.09285655464265807,-0.025466503447429956,-36.75916917942851,-31.575821715411195
107,"Index(['const', 'Al2O3', 'SiO2', 'P2O5'], dtype='object')",4,0.3201666286678243,0.03592017790957058,-0.08982936410222453,-35.11558460047223,-29.932237136454916
108,"Index(['const', 'Al2O3', 'SiO2', 'Concentration(mM)'], dtype='object')",4,0.3195554277295131,0.03776061485429627,-0.08774887016470845,-35.16717710127982,-29.983829637262502
109,"Index(['const', 'Al2O3', 'SiO2', 'L/S'], dtype='object')",4,0.31189888190354853,0.06081586383023363,-0.06168641480060533,-35.82197307355328,-30.638625609535964
110,"Index(['const', 'Al2O3', 'SiO2', 'run_number'], dtype='object')",4,0.30445915978348703,0.08321821727898304,-0.03636201524984517,-36.47380931139004,-31.290461847372725
111,"Index(['const', 'Al2O3', 'P2O5', 'Concentration(mM)'], dtype='object')",4,0.3184104965496742,0.04120821041651246,-0.08385158822481187,-35.26408878219442,-30.080741318177104
112,"Index(['const', 'Al2O3', 'P2O5', 'L/S'], dtype='object')",4,0.3052680489939767,0.08078250507067286,-0.03911542905054355,-36.40217064681525,-31.218823182797934
113,"Index(['const', 'Al2O3', 'P2O5', 'run_number'], dtype='object')",4,0.30829954843816476,0.07165411009403,-0.049434484241531296,-36.1353666259712,-30.952019161953885
